iter	RMSE
4305	0.02294973937
4306	0.02294856765
4307	0.02294743136
4308	0.02294464808
4309	0.0229406838
4310	0.02293683076
4311	0.02293493078
4312	0.0229330931
4313	0.02293096365
4314	0.02292984892
4315	0.02292899323
4316	0.02292521677
4317	0.02291964867
4318	0.02291762426
4319	0.02291626766
4320	0.02291532008
4321	0.02291439205
4322	0.02291319957
4323	0.02291149282
4324	0.02290879544
4325	0.0229061432
4326	0.02289125948
4327	0.02288931203
4328	0.0228775657
4329	0.02287625258
4330	0.02285721665
4331	0.02283941152
4332	0.02283815358
4333	0.02283519565
4334	0.0228332188
4335	0.02283219099
4336	0.02282918367
4337	0.02282815573
4338	0.02282555052
4339	0.02282420341
4340	0.02281878586
4341	0.02281757632
4342	0.02281539971
4343	0.02281101654
4344	0.02280965396
4345	0.02280845263
4346	0.02280591253
4347	0.02280392276
4348	0.02280291779
4349	0.02279762545
4350	0.02279662732
4351	0.02279440592
4352	0.02279194691
4353	0.02278803236
4354	0.0227790343
4355	0.02277717322
4356	0.02277623785
4357	0.0227741536
4358	0.02277165662
4359	0.02276786073
4360	0.02276403085
4361	0.02276209712
4362	0.02275852863
4363	0.02274012224
4364	0.02273607824
4365	0.02273454312
4366	0.02273245531
4367	0.02273136348
4368	0.02273023468
4369	0.02272928769
4370	0.02272786203
4371	0.0227269713
4372	0.02272583844
4373	0.02272456383
4374	0.02272332885
4375	0.0227205074
4376	0.02271868031
4377	0.0227047771
4378	0.02269747047
4379	0.02268421268
4380	0.02268153232
4381	0.02266951811
4382	0.02266762042
4383	0.02266530265
4384	0.02265329077
4385	0.02265141854
4386	0.02264008957
4387	0.02263886168
4388	0.02263717976
4389	0.02263460556
4390	0.02263348724
4391	0.02263247128
4392	0.02263106016
4393	0.02262870564
4394	0.02262366967
4395	0.02262271346
4396	0.0226215019
4397	0.02261994318
4398	0.02261894143
4399	0.0226166126
4400	0.02261475906
4401	0.02261152616
4402	0.02261039076
4403	0.02260766574
4404	0.02259915815
4405	0.02259818673
4406	0.02259443912
4407	0.02259256354
4408	0.02259048222
4409	0.02258950712
4410	0.0225815437
4411	0.02257788715
4412	0.02257582088
4413	0.02257377607
4414	0.02256951218
4415	0.02256722536
4416	0.02256229793
4417	0.02256040904
4418	0.02255947444
4419	0.02255598585
4420	0.02255445531
4421	0.02255224671
4422	0.02255099396
4423	0.02253960447
4424	0.02253470577
4425	0.02252960606
4426	0.02252693837
4427	0.02252207426
4428	0.02250451157
4429	0.02250306137
4430	0.02249833403
4431	0.0224812586
4432	0.02247914796
4433	0.02247445488
4434	0.02245785079
4435	0.02245698217
4436	0.02245589287
4437	0.022454661
4438	0.02245388075
4439	0.02245101203
4440	0.02244912276
4441	0.02244438428
4442	0.02244262801
4443	0.02244063756
4444	0.02241013718
4445	0.02240786676
4446	0.02240416587
4447	0.02237967816
4448	0.02237623773
4449	0.02237298642
4450	0.02236991349
4451	0.02236700882
4452	0.0223650204
4453	0.02236145732
4454	0.02235955117
4455	0.02233587783
4456	0.02233288382
4457	0.02233005262
4458	0.02232737507
4459	0.02232542008
4460	0.02232200918
4461	0.02231957159
4462	0.02230791691
4463	0.02230569171
4464	0.02230391979
4465	0.02230297701
4466	0.02230113241
4467	0.0222817433
4468	0.02227406304
4469	0.02227085556
4470	0.02226336272
4471	0.02226133915
4472	0.02225957542
4473	0.02225742835
4474	0.0222555828
4475	0.02224160396
4476	0.02223704259
4477	0.02223271254
4478	0.02222809992
4479	0.0222263624
4480	0.02221944505
4481	0.02221582206
4482	0.02220916443
4483	0.02219607899
4484	0.02218960314
4485	0.02218602238
4486	0.02218263664
4487	0.02216848543
4488	0.02216756723
4489	0.0221644612
4490	0.02216123284
4491	0.0221601556
4492	0.022157077
4493	0.02215594185
4494	0.02215455771
4495	0.02215368236
4496	0.02214920002
4497	0.02214804357
4498	0.02214484438
4499	0.02214351363
4500	0.02214253156
4501	0.02214145651
4502	0.02214002681
4503	0.0221389059
4504	0.02213749728
4505	0.02213569647
4506	0.02213444864
4507	0.02213337784
4508	0.02213225037
4509	0.0221305657
4510	0.02211639039
4511	0.02211460703
4512	0.02211279366
4513	0.02211176996
4514	0.02211101365
4515	0.02210811927
4516	0.02210630555
4517	0.02209009181
4518	0.0220766792
4519	0.02207555001
4520	0.0220747391
4521	0.02207344095
4522	0.02207208232
4523	0.02206808765
4524	0.02206428941
4525	0.02204591026
4526	0.02202870206
4527	0.02202687884
4528	0.0220257816
4529	0.02202446004
4530	0.02202268981
4531	0.02201829813
4532	0.02201631626
4533	0.0220145498
4534	0.02201273789
4535	0.02200914947
4536	0.0220066717
4537	0.02199583041
4538	0.02198484525
4539	0.02198400671
4540	0.02197357813
4541	0.02197241441
4542	0.02196245117
4543	0.02196075264
4544	0.02194787487
4545	0.02194410522
4546	0.02194243965
4547	0.02194062172
4548	0.02192958142
4549	0.021925894
4550	0.02189321095
4551	0.02187495584
4552	0.02187221794
4553	0.02186907807
4554	0.02184738838
4555	0.0218445731
4556	0.0218419096
4557	0.02183938941
4558	0.02183638236
4559	0.02183398439
4560	0.02183224281
4561	0.02183067675
4562	0.02182900199
4563	0.02180809987
4564	0.02180562503
4565	0.02180328237
4566	0.02180039607
4567	0.02179827409
4568	0.02179495332
4569	0.02179314446
4570	0.02179138944
4571	0.02178847412
4572	0.02178573032
4573	0.02178145824
4574	0.02177722474
4575	0.02177557329
4576	0.02177384517
4577	0.02177043206
4578	0.02176636764
4579	0.02176371163
4580	0.02175975857
4581	0.02175583163
4582	0.02175412289
4583	0.02174133688
4584	0.02173751586
4585	0.02173381495
4586	0.02173117029
4587	0.02172986712
4588	0.02172712579
4589	0.02169874504
4590	0.02169689212
4591	0.02169514636
4592	0.02169359923
4593	0.02169189427
4594	0.02169011405
4595	0.02168842137
4596	0.02168475562
4597	0.02168366469
4598	0.02168191214
4599	0.02167997171
4600	0.02167881715
4601	0.0216762715
4602	0.02167274104
4603	0.021668472
4604	0.02166216981
4605	0.02165998447
4606	0.02164865851
4607	0.02163887486
4608	0.02162662657
4609	0.02162495603
4610	0.02162129251
4611	0.02161779497
4612	0.02160522795
4613	0.02160434875
4614	0.02160367113
4615	0.02160268752
4616	0.02160164946
4617	0.02159978268
4618	0.02159859139
4619	0.0215960202
4620	0.02159427001
4621	0.02159291468
4622	0.02158356514
4623	0.02158096915
4624	0.02157859812
4625	0.021576874
4626	0.0215750165
4627	0.02157385986
4628	0.02157302567
4629	0.02157216685
4630	0.02157123724
4631	0.02157016112
4632	0.02156791444
4633	0.02156462427
4634	0.02156281104
4635	0.02155638682
4636	0.02155353627
4637	0.02154735912
4638	0.02154143158
4639	0.02153574154
4640	0.02153434452
4641	0.02152889056
4642	0.02152755487
4643	0.02152232462
4644	0.02151729824
4645	0.0215160288
4646	0.0215112045
4647	0.02150656491
4648	0.02150535668
4649	0.02150089994
4650	0.02149661081
4651	0.02149545926
4652	0.02149142016
4653	0.021490316
4654	0.02148627162
4655	0.02148245018
4656	0.02148139578
4657	0.02147757533
4658	0.02147656323
4659	0.02147295055
4660	0.0214693404
4661	0.02146837224
4662	0.0214649516
4663	0.02146153917
4664	0.02146061214
4665	0.02145737246
4666	0.02144126219
4667	0.02144037238
4668	0.02143725752
4669	0.02143411891
4670	0.02143326543
4671	0.02142982533
4672	0.02142872667
4673	0.02142616356
4674	0.02140440739
4675	0.02140359265
4676	0.02140060394
4677	0.02138545281
4678	0.02138325767
4679	0.02138190164
4680	0.02137272602
4681	0.02137140163
4682	0.02136981596
4683	0.02136097599
4684	0.02135975528
4685	0.02135131053
4686	0.02134975747
4687	0.02134887971
4688	0.02134760233
4689	0.02134646685
4690	0.02134505747
4691	0.02134259641
4692	0.0213408476
4693	0.02133284079
4694	0.02132925691
4695	0.02132761823
4696	0.02132540098
4697	0.0213178455
4698	0.02131588723
4699	0.02131414243
4700	0.0213112629
4701	0.02130058738
4702	0.02129924419
4703	0.02129704652
4704	0.02129554298
4705	0.02129306963
4706	0.02129153721
4707	0.02129003824
4708	0.02128876786
4709	0.02126073359
4710	0.02125881184
4711	0.02125763376
4712	0.0212521776
4713	0.02124514993
4714	0.02124356939
4715	0.02124205442
4716	0.02124090563
4717	0.02123579052
4718	0.02123091158
4719	0.02122625347
4720	0.02122010379
4721	0.02121800535
4722	0.02121478169
4723	0.02121284726
4724	0.02121161465
4725	0.02120720439
4726	0.02120299002
4727	0.02118332472
4728	0.02118138951
4729	0.02117732809
4730	0.02117602159
4731	0.02117050322
4732	0.02116895506
4733	0.02116777719
4734	0.02116387442
4735	0.02116014262
4736	0.02115862493
4737	0.02115359102
4738	0.02115213976
4739	0.02114961879
4740	0.02114679873
4741	0.02114557391
4742	0.0211441279
4743	0.02114061349
4744	0.02113911724
4745	0.02113541985
4746	0.02113204789
4747	0.02113075398
4748	0.02112909379
4749	0.02111032921
4750	0.02110842205
4751	0.02110429416
4752	0.02110189525
4753	0.02110068465
4754	0.02109921933
4755	0.02109773132
4756	0.02109654688
4757	0.02109228156
4758	0.0210881034
4759	0.0210862611
4760	0.02105874483
4761	0.02105699311
4762	0.02105447513
4763	0.02103924236
4764	0.02103695606
4765	0.02103494835
4766	0.02103275387
4767	0.02102870027
4768	0.02102771597
4769	0.02102685905
4770	0.02102580727
4771	0.0210232071
4772	0.02102175478
4773	0.02102015057
4774	0.02101263981
4775	0.0209859656
4776	0.02098343799
4777	0.02096586133
4778	0.02096328686
4779	0.0209608487
4780	0.02095879763
4781	0.02095664921
4782	0.02095438292
4783	0.02095277405
4784	0.02094088927
4785	0.02092645127
4786	0.02092435373
4787	0.02092190698
4788	0.02092085666
4789	0.02092004572
4790	0.02091879905
4791	0.02091792276
4792	0.02091527877
4793	0.02090405491
4794	0.02090249425
4795	0.02090140835
4796	0.02090013111
4797	0.02089002157
4798	0.02088650207
4799	0.02088305796
4800	0.02088162877
4801	0.02087928714
4802	0.02087823768
4803	0.02087758316
4804	0.02087676665
4805	0.0208758588
4806	0.02087352863
4807	0.02086744799
4808	0.02086567495
4809	0.02085850398
4810	0.02085731333
4811	0.0208555542
4812	0.02085485225
4813	0.02085404503
4814	0.02085175995
4815	0.02085054929
4816	0.02084812034
4817	0.0208468622
4818	0.02083650576
4819	0.02082586517
4820	0.02082451804
4821	0.02082344122
4822	0.02082237273
4823	0.02081996536
4824	0.02081800861
4825	0.02081386489
4826	0.02081279869
4827	0.02081147275
4828	0.02080920401
4829	0.02080796331
4830	0.02080628222
4831	0.02080365724
4832	0.02080226463
4833	0.02079874989
4834	0.02079724836
4835	0.02079032556
4836	0.02078924216
4837	0.02078451465
4838	0.02078312467
4839	0.02078109173
4840	0.02077961177
4841	0.02077842416
4842	0.02076881264
4843	0.02076661553
4844	0.02076107411
4845	0.02074325432
4846	0.02073996065
4847	0.02073888529
4848	0.02073568549
4849	0.02073133879
4850	0.02072631278
4851	0.02072152301
4852	0.02071894336
4853	0.02070823807
4854	0.02069863667
4855	0.02069715722
4856	0.02069307719
4857	0.02069187121
4858	0.02068787894
4859	0.02068585813
4860	0.02068120376
4861	0.02067719727
4862	0.02067265855
4863	0.02067014491
4864	0.02066889241
4865	0.02066442257
4866	0.02066070959
4867	0.02065636265
4868	0.02064033696
4869	0.02063836349
4870	0.02063470381
4871	0.02063350512
4872	0.02062978649
4873	0.02062597888
4874	0.02062446959
4875	0.0206224377
4876	0.02061891399
4877	0.02061805508
4878	0.0206161501
4879	0.02061448334
4880	0.02061100415
4881	0.02061020739
4882	0.02060946336
4883	0.02060772431
4884	0.02060665432
4885	0.02060604473
4886	0.0206053116
4887	0.0206033832
4888	0.02060225864
4889	0.02060141706
4890	0.02059779434
4891	0.02056882634
4892	0.02056691295
4893	0.02055010353
4894	0.02054785834
4895	0.02054597432
4896	0.02054389743
4897	0.02054225454
4898	0.02054034156
4899	0.02053733755
4900	0.02053400272
4901	0.0205326217
4902	0.0205296737
4903	0.02052610976
4904	0.0205228634
4905	0.02051941489
4906	0.02051447123
4907	0.020512838
4908	0.02051156272
4909	0.02050241709
4910	0.02050043326
4911	0.02049707322
4912	0.02048788661
4913	0.02048347618
4914	0.02048246427
4915	0.02047815918
4916	0.02046247976
4917	0.02046129408
4918	0.02045961283
4919	0.02045531226
4920	0.02045114224
4921	0.02044871382
4922	0.02044641024
4923	0.02044234234
4924	0.02042710336
4925	0.02041228171
4926	0.02040884002
4927	0.02040484917
4928	0.02039042175
4929	0.02038940103
4930	0.0203862292
4931	0.02038489195
4932	0.02038249919
4933	0.02038067044
4934	0.02037978404
4935	0.02037869286
4936	0.02037765437
4937	0.02037698936
4938	0.02036595824
4939	0.02036486149
4940	0.02033655598
4941	0.02032291549
4942	0.02032103536
4943	0.02031926914
4944	0.0203180415
4945	0.02031726982
4946	0.02031610752
4947	0.02031501565
4948	0.0203140034
4949	0.020312912
4950	0.02030980252
4951	0.02030820695
4952	0.02030736668
4953	0.02030631674
4954	0.02030489525
4955	0.02030406974
4956	0.02030343196
4957	0.02029306745
4958	0.02029181371
4959	0.0202911678
4960	0.02029048805
4961	0.02028941177
4962	0.02028874377
4963	0.02028763574
4964	0.02028629986
4965	0.02028323202
4966	0.02028099
4967	0.02027941823
4968	0.02027070939
4969	0.02024332095
4970	0.02024151578
4971	0.02024046272
4972	0.02023882646
4973	0.02023780165
4974	0.02023623624
4975	0.02023249348
4976	0.0202302729
4977	0.02022725423
4978	0.02022076274
4979	0.02021977255
4980	0.02021684524
4981	0.02021554348
4982	0.02021159557
4983	0.02020975465
4984	0.02020855243
4985	0.02020698514
4986	0.02019715668
4987	0.02019619367
4988	0.02019477249
4989	0.02019409218
4990	0.02019061143
4991	0.0201892958
4992	0.02018822731
4993	0.02018458948
4994	0.02018384957
4995	0.02018290297
4996	0.02018211197
4997	0.02018121233
4998	0.02018037325
4999	0.02017935344
